,sys2_elu_68,sys2_elu_69,sys2_elu_70,sys2_elu_71,sys2_elu_72,sys2_elu_73,sys2_elu_74,sys2_elu_75,sys2_elu_76,sys2_elu_77,sys2_elu_78,sys2_elu_79,sys2_elu_80,sys2_elu_81,sys2_elu_82,sys2_elu_83,sys2_elu_84,sys2_elu_85,sys2_relu_68,sys2_relu_69,sys2_relu_70,sys2_relu_71,sys2_relu_72,sys2_relu_73,sys2_relu_74,sys2_relu_75,sys2_relu_76,sys2_relu_77,sys2_relu_78,sys2_relu_79,sys2_relu_80,sys2_relu_81,sys2_relu_82,sys2_relu_83,sys2_relu_84,sys2_relu_85,sys2_go_68,sys2_go_69,sys2_go_70,sys2_go_71,sys2_go_72,sys2_go_73,sys2_go_74,sys2_go_75,sys2_go_76,sys2_go_77,sys2_go_78,sys2_go_79,sys2_go_80,sys2_go_81,sys2_go_82,sys2_go_83,sys2_go_84,sys2_go_85,sys2_sigmoid_68,sys2_sigmoid_69,sys2_sigmoid_70,sys2_sigmoid_71,sys2_sigmoid_72,sys2_sigmoid_73,sys2_sigmoid_74,sys2_sigmoid_75,sys2_sigmoid_76,sys2_sigmoid_77,sys2_sigmoid_78,sys2_sigmoid_79,sys2_sigmoid_80,sys2_sigmoid_81,sys2_sigmoid_82,sys2_sigmoid_83,sys2_sigmoid_84,sys2_sigmoid_85,sys2_tanh_68,sys2_tanh_69,sys2_tanh_70,sys2_tanh_71,sys2_tanh_72,sys2_tanh_73,sys2_tanh_74,sys2_tanh_75,sys2_tanh_76,sys2_tanh_77,sys2_tanh_78,sys2_tanh_79,sys2_tanh_80,sys2_tanh_81,sys2_tanh_82,sys2_tanh_83,sys2_tanh_84,sys2_tanh_85
28,28.458383560180668,28.077386856079094,28.016105651855476,29.257513046264656,27.810480117797848,28.016363143920906,28.229553222656246,28.098815917968743,27.447072982788082,27.999511718750007,27.727134704589847,28.076951980590824,28.297594070434574,28.423793792724613,27.672014236450195,28.60239219665527,28.437606811523434,28.079345703125004,28.801900863647457,28.759931564331048,28.336143493652344,28.715921401977546,28.10627365112304,28.12189674377442,28.376518249511726,28.3599853515625,28.373886108398445,28.28271293640136,28.24838638305664,28.112241744995114,28.31465911865234,28.392795562744134,28.693647384643555,28.267345428466797,28.323741912841804,28.419242858886726,27.84163856506347,28.509534835815423,29.343530654907223,28.254428863525398,27.789287567138672,28.657632827758796,28.201866149902344,28.499681472778317,28.210582733154297,28.565084457397457,28.479154586791996,28.624835968017585,28.366964340209964,27.92300605773925,28.349153518676754,28.679155349731438,28.142318725585938,28.59789276123046,28.680233001708977,26.69139480590821,28.461587905883793,28.122947692871097,28.275300979614254,27.812656402587884,28.285291671752933,28.28056144714356,28.796491622924805,28.275087356567386,28.22666931152344,28.144620895385735,28.618858337402347,28.38322639465332,28.24300765991211,28.086086273193366,28.541929244995114,28.18521308898926,27.715627670288082,28.283922195434567,27.65763282775879,28.44097137451172,28.522008895874016,27.37786293029785,28.179363250732415,27.918464660644528,27.97777557373046,28.445543289184563,28.364696502685547,28.420434951782234,28.427532196044925,29.626728057861335,28.805503845214844,28.3571720123291,28.552669525146477,28.567878723144528
29,29.35321998596191,29.021280288696293,28.91641426086426,30.133434295654304,28.767257690429695,28.95522117614746,29.146959304809567,28.979101181030273,28.336570739746097,28.877103805541996,28.63412857055664,28.943679809570316,29.17943000793457,29.297126770019524,28.5613842010498,29.461774826049805,29.304367065429695,28.97332191467285,29.736448287963874,29.69300842285157,29.264663696289055,29.64787292480469,29.007991790771477,29.060913085937507,29.322801589965827,29.30532455444336,29.31025314331055,29.21710968017578,29.192817687988285,29.046653747558587,29.250547409057614,29.32328414916992,29.6100025177002,29.204193115234382,29.259212493896488,29.352613449096687,28.623601913452145,29.275804519653327,30.119167327880866,29.030899047851555,28.537174224853523,29.43910217285157,28.985687255859382,29.292854309082024,29.00461196899414,29.344045639038082,29.283761978149414,29.417701721191413,29.16362380981446,28.70501136779786,29.14112472534179,29.498720169067383,28.924280166625984,29.38309669494629,29.538837432861335,27.58096504211426,29.300783157348636,29.0195198059082,29.176504135131832,28.71622085571289,29.159036636352546,29.156312942504883,29.673055648803704,29.161405563354492,29.094934463500977,29.030820846557614,29.47734451293946,29.26086616516113,29.121662139892585,28.945259094238274,29.392831802368168,29.060033798217766,28.56930541992188,29.13927650451661,28.521389007568352,29.280612945556644,29.382011413574215,28.245923995971683,29.0301685333252,28.766376495361325,28.84816932678223,29.301601409912116,29.20276641845703,29.29239463806152,29.28706359863281,30.471279144287106,29.649715423583984,29.21142959594726,29.393650054931648,29.43034744262696
30,29.748159408569343,29.4354076385498,29.31780242919921,30.51966667175293,29.188627243041985,29.372291564941406,29.552299499511715,29.36995506286621,28.73231506347657,29.26621437072754,29.037097930908196,29.328947067260742,29.5721435546875,29.68456268310547,28.95616912841796,29.844289779663093,29.69005393981934,29.373565673828132,30.158746719360355,30.114645004272454,29.684234619140632,30.06900024414062,29.41545867919921,29.48523139953614,29.750406265258786,29.732498168945305,29.7333755493164,29.639337539672855,29.619583129882805,29.468893051147454,29.673454284667965,29.74374961853027,30.024084091186516,29.627532958984375,29.68192672729493,29.77437973022461,28.97295379638671,29.618461608886722,30.46569442749024,29.377864837646477,28.87134552001953,29.788480758667,29.33610153198242,29.647535324096673,29.359735488891594,29.692483901977546,29.64371490478516,29.772377014160156,29.520063400268555,29.05503273010254,29.495557785034173,29.86531829833985,29.27419662475586,29.734428405761722,29.9229965209961,27.98039627075195,29.675653457641605,29.420654296874996,29.58073997497558,29.121967315673835,29.550661087036126,29.547819137573235,30.065008163452156,29.55853843688964,29.483152389526374,29.42951393127441,29.860572814941406,29.65370368957519,29.514781951904293,29.330497741699226,29.773122787475582,29.451253890991214,28.952922821044922,29.52049064636231,28.908662796020508,29.655946731567376,29.766317367553718,28.6355266571045,29.409925460815426,29.145998001098626,29.238094329833977,29.68452835083007,29.578098297119134,29.682060241699226,29.67179489135742,30.84893417358398,30.027103424072266,29.59388923645019,29.77020263671875,29.816375732421882
31,31.532245635986335,31.28474235534668,31.114831924438484,32.25859832763672,31.079025268554688,31.26974105834961,31.38190269470215,31.152563095092773,30.540599822998047,31.033847808837894,30.872859954833984,31.086309432983402,31.367424011230472,31.44632339477539,30.75212860107421,31.593046188354492,31.452352523803707,31.20091247558594,32.14065933227538,32.093441009521484,31.653358459472653,32.04541015625,31.327758789062507,31.476619720458988,31.75720405578613,31.737293243408196,31.71915435791015,31.620925903320305,31.62245750427246,31.450521469116207,31.65821075439453,31.717052459716797,31.967424392700188,31.614322662353516,31.66579627990722,31.75379371643067,30.580223083496097,31.197448730468757,32.060009002685554,30.97465324401856,30.40901565551757,31.39775466918945,30.949987411499016,31.281702041625973,30.99646186828614,31.29876136779785,31.30340957641601,31.40756797790527,31.16394233703613,30.670366287231445,31.130863189697273,31.555377960205075,30.88838386535645,31.354894638061523,31.688369750976555,29.82942390441895,31.395608901977536,31.264019012451172,31.444200515747063,30.996536254882805,31.35655784606933,31.346960067749023,31.865129470825195,31.388830184936516,31.268114089965813,31.278047561645508,31.617694854736335,31.46246910095215,31.324275970458977,31.109653472900398,31.523618698120117,31.250333786010742,30.732763290405277,31.26408576965332,30.69878768920898,31.38191413879394,31.531690597534173,30.437498092651367,31.150552749633786,30.897176742553714,31.036815643310547,31.44632530212402,31.309993743896488,31.470342636108406,31.444564819335945,32.58660888671876,31.762304306030273,31.35780715942382,31.507253646850586,31.595579147338874
32,32.601383209228516,32.3809700012207,32.17947387695312,33.29931640624999,32.203231811523445,32.40818786621094,32.479190826416016,32.23907852172851,31.639736175537113,32.10348129272461,31.98727416992188,32.15515899658203,32.46063232421875,32.513858795166016,31.84041976928711,32.65972900390625,32.52645111083985,32.3112678527832,33.237361907958984,33.34312438964844,32.89693450927735,33.2935905456543,32.53544616699219,32.73426055908203,33.02457427978516,33.00339889526367,32.97325134277344,32.667930603027344,32.88734436035156,32.7019920349121,32.91166305541992,32.9632682800293,33.140037536621094,32.86905670166015,32.91868591308593,33.00386810302734,31.568742752075202,32.17062759399414,33.04058456420898,31.957082748413086,31.35488510131836,32.38892364501953,31.943861007690437,32.288555145263665,32.005279541015625,32.28912734985351,32.32695770263672,32.41584014892578,32.17804336547851,31.667716979980472,32.14022445678711,32.59737777709961,31.884498596191406,32.354671478271484,32.76603317260743,30.971292495727532,32.44520950317383,32.389156341552734,32.583839416503906,32.14672088623047,32.46479415893554,32.447471618652344,32.96384048461914,32.510833740234375,32.361061096191406,32.41791534423828,32.69028091430663,32.57121276855469,32.434146881103516,32.2046241760254,32.600570678710945,32.35251998901368,31.836624145507812,32.32575607299805,31.803985595703132,32.44063186645508,32.61235046386719,31.548505783081062,32.21267318725587,31.976325988769535,32.143489837646484,32.52640151977538,32.37729263305664,32.5616569519043,32.534210205078125,33.65325546264649,32.826107025146484,32.44411849975585,32.577472686767585,32.690166473388665
33,32.871746063232415,32.65724182128906,32.44750213623047,33.56262969970703,32.486804962158196,32.695701599121094,32.757030487060554,32.51607894897461,31.919637680053718,32.37542724609376,32.27096939086913,32.427528381347656,32.739295959472656,32.78545761108398,32.117237091064446,32.93190383911132,32.80040359497071,32.594051361083984,33.48987960815429,33.66734313964844,33.2195701599121,33.617416381835945,32.84877014160156,33.06053924560547,33.35337829589844,33.3318748474121,33.29861068725585,32.9051513671875,33.21320724487305,33.02667236328126,33.195865631103516,33.28658676147462,33.41958236694336,33.18121337890624,33.24373626708984,33.29539871215821,31.82195091247558,32.42016220092773,33.291770935058594,32.20877075195312,31.597183227539066,32.64297866821288,32.19858932495117,32.54666519165039,32.263938903808594,32.543094635009766,32.589458465576165,32.674400329589844,32.43815231323242,31.923643112182624,32.3991928100586,32.86457824707031,32.140037536621094,32.611122131347656,33.04032516479492,31.26379585266114,32.71252059936523,32.67544174194335,32.873767852783196,32.439815521240234,32.74763107299805,32.72805786132813,33.24349594116211,32.79695129394532,32.63988876342773,32.709075927734375,32.96365356445313,32.85411834716797,32.71761703491211,32.48453521728515,32.87641525268555,32.63387680053711,32.120113372802734,32.59615707397461,32.087265014648445,32.711254119873054,32.888221740722656,31.83275794982911,32.48336410522462,32.25280380249024,32.42658615112305,32.802207946777344,32.650684356689446,32.83955001831054,32.812889099121094,33.92595291137695,33.0978889465332,32.7222900390625,32.851604461669915,32.97030258178711
34,34.83732604980468,34.661201477050774,34.38761520385742,35.48309326171875,34.54549789428711,34.78635787963867,34.784507751464844,34.54735565185547,33.98026657104492,34.37385559082031,34.35914611816407,34.43610382080078,34.79440307617188,34.78279495239257,34.152870178222656,34.94334793090821,34.82349395751953,34.67682266235351,35.410419464111335,35.984439849853516,35.67340087890625,36.08032989501953,35.231781005859375,35.542118072509766,35.754852294921875,35.83015823364257,35.773193359375,34.70936203002929,34.90036392211913,35.49608612060546,34.884159088134766,35.745628356933594,35.545707702636726,34.871143341064446,35.7159423828125,34.947940826416016,33.7055435180664,34.27960968017579,35.16033172607422,34.08148956298828,33.39968109130859,34.53470230102539,34.09504318237304,34.46897506713867,34.19084930419921,34.43553161621094,34.5457992553711,34.60113143920899,34.377201080322266,33.83283233642579,34.33054733276367,34.85548782348633,34.045547485351555,34.52311706542969,35.048702239990234,33.432395935058594,34.67409133911133,34.76785278320313,34.98757553100586,34.58293151855469,34.82781219482422,34.78966522216797,35.28986740112305,34.896293640136726,34.69144821166992,34.84588623046875,34.9750099182129,34.93376922607422,34.80975723266602,34.5492057800293,34.926620483398445,34.70858001708984,34.231929779052734,34.58505630493164,34.191627502441406,34.71458435058594,34.92454528808594,33.932727813720696,34.475563049316406,34.30702209472656,34.521442413330085,34.83723831176758,34.68070602416993,34.87733840942383,34.87527847290039,35.94413375854493,35.106433868408196,34.7863655090332,34.88715362548828,35.04684066772462
35,36.64078140258788,36.49676513671875,36.157283782958984,37.25426483154297,36.42968750000001,36.703437805175774,36.65305709838868,36.43478775024413,35.904457092285156,36.23768615722656,36.309898376464844,36.31928253173828,36.720211029052734,36.647987365722656,36.05337905883789,36.8356819152832,36.72407913208008,36.62443542480468,37.30843734741211,37.42016220092773,37.79052734375,38.51435852050781,37.58685302734375,37.64820861816406,37.234046936035156,37.4901123046875,37.50952148437499,36.49242019653321,36.56773376464844,37.17504882812499,36.55265426635743,37.585376739501946,37.64689636230469,36.54125595092773,37.81221008300782,36.58110046386718,35.49716567993165,36.053466796875,36.93776321411133,35.86324691772461,35.1140365600586,36.33660888671876,35.900920867919915,36.300411224365234,36.02742385864258,36.24003601074219,36.411617279052734,36.43823242187501,36.22731018066406,35.656673431396484,36.17470169067382,36.753482818603516,35.86456680297851,36.347782135009766,36.89413833618164,35.47198867797852,36.485637664794915,36.6753158569336,36.89750671386719,36.52721786499023,36.7467918395996,36.69060516357422,37.15855407714844,36.820106506347656,36.58919906616212,36.79191589355469,36.84513854980469,36.849334716796875,36.76252365112305,36.4627571105957,36.86903762817383,36.6424217224121,36.23236846923828,36.43669128417969,36.17734146118164,36.600898742675774,36.83015823364258,35.88528823852539,36.331024169921875,36.24998092651367,36.48408126831055,36.7354850769043,36.597332000732415,36.75175476074219,36.8096580505371,37.83957290649414,36.98771667480469,36.73195266723632,36.80973815917969,37.001110076904304
36,36.96324157714844,36.824886322021484,36.47276306152343,37.57164764404297,36.76604080200195,37.045833587646484,36.987556457519524,36.773860931396484,36.25109100341796,36.57347106933593,36.661434173583984,36.659423828125,37.06789779663086,36.98427200317383,36.39595031738281,37.178096771240234,37.06768035888672,36.97557830810546,37.66172027587891,37.68739318847657,38.02011489868164,38.967411041259766,38.02521133422851,37.88337707519531,37.509376525878906,37.74982452392578,37.758018493652344,36.8243064880371,36.878082275390625,37.44343185424804,36.86321258544922,37.832683563232415,38.03799819946289,36.85211944580078,38.04697036743164,36.88509368896484,35.82335662841797,36.37696075439453,37.261383056640625,36.18766784667969,35.42612075805664,36.66487503051758,36.22985076904297,36.63407516479492,36.36209487915039,36.568939208984375,36.75172424316407,36.77304840087891,36.56463241577149,35.98944854736328,36.51108932495117,37.09937286376953,36.1963233947754,36.68051528930664,37.22288513183593,35.84010314941406,36.80936431884766,37.012393951416016,37.23236083984375,36.868446350097656,37.087970733642585,37.0286865234375,37.48851776123047,37.16027832031251,36.92756652832031,37.133338928222656,37.18086242675781,37.18940734863281,37.113414764404304,36.80380249023437,37.2211685180664,36.989692687988274,36.594364166259766,36.769481658935554,36.53606033325196,36.9421730041504,37.17346572875976,36.23408508300781,36.66465759277344,36.60177993774414,36.83713531494141,37.076374053955085,36.943897247314446,37.08493804931641,37.158058166503906,38.18143463134766,37.32646179199219,37.0832633972168,37.157539367675774,37.35377502441406
37,37.887615203857415,37.765567779541016,37.37497329711914,38.48228454589844,37.72918319702149,38.02638244628906,37.94645690917968,37.747352600097656,37.24835205078125,37.5395736694336,37.67261123657227,37.63927459716797,38.0692024230957,37.952205657958984,37.38179779052735,38.16548156738281,38.057903289794915,37.985870361328125,38.6978645324707,38.47116470336914,38.693477630615234,39.96941375732422,39.26152420043945,38.57308578491211,38.31687927246094,38.51154327392578,38.48682785034179,37.797691345214844,37.788318634033196,38.23056411743164,37.7740592956543,38.55801010131835,38.902034759521484,37.76384735107421,38.73546981811523,37.77664566040038,36.76735305786132,37.3140983581543,38.19795608520508,37.1265640258789,36.32918167114258,37.61517333984375,37.18193054199219,37.59997940063477,37.330997467041016,37.52128219604493,37.736541748046875,37.74246597290038,37.541542053222656,36.95355987548829,37.48550033569337,38.10076141357421,37.15727615356445,37.644187927246094,38.162696838378906,36.89939117431641,37.73655700683594,37.97035217285156,38.178268432617195,37.831809997558594,38.0591812133789,37.99159240722656,38.42372131347656,38.1248779296875,37.89317703247071,38.09511566162109,38.144752502441406,38.156471252441406,38.12049102783203,37.776222229003906,38.23636627197266,37.98625946044922,37.63661193847656,37.725273132324226,37.56800842285156,37.926151275634766,38.160537719726555,37.23014450073243,37.62369918823242,37.61542510986328,37.850257873535156,38.05440139770508,37.94158935546875,38.03415298461914,38.15888977050782,39.164390563964844,38.29951095581055,38.0935173034668,38.15916442871093,38.36772918701172
38,38.523296356201165,38.41270446777344,37.99359893798829,39.10909271240235,38.390647888183594,38.69974136352539,38.60563659667968,38.4178695678711,37.936676025390625,38.20657348632813,38.370361328125,38.31672668457031,38.76121139526368,38.620838165283196,38.062618255615234,38.84896469116211,38.74280548095704,38.6832160949707,39.43051528930664,39.02536392211914,39.16960525512695,40.44438552856446,39.7209358215332,39.06077575683594,38.88786315917969,39.05014419555663,39.00216674804688,38.485965728759766,38.43193817138672,38.78713607788086,38.418113708496094,39.070884704589844,39.46191406250001,38.40852737426758,39.2223129272461,38.407066345214844,37.423744201660156,37.96650314331054,38.84919738769532,37.779388427734375,36.95697784423828,38.2761116027832,37.84400177001953,38.271747589111335,38.004928588867195,38.18381881713868,38.421672821044915,38.416805267333984,38.22129440307617,37.624759674072266,38.163726806640625,38.79727554321289,37.82607650756837,38.31480407714843,38.807235717773445,37.63051223754883,38.37394714355469,38.62251663208007,38.81652069091797,38.48043823242187,38.719715118408196,38.647102355957024,39.05626678466796,38.77745819091797,38.55247116088868,38.73939514160156,38.80898666381836,38.81345367431641,38.8134880065918,38.43921279907227,38.93801498413086,38.672122955322266,38.355857849121094,38.38376998901367,38.279586791992195,38.607242584228516,38.84117889404297,37.910629272460945,38.2856216430664,38.31564331054687,38.54663467407227,38.727169036865234,38.63004302978516,38.68098068237305,38.84797668457032,39.8419189453125,38.96942520141601,38.78947067260742,38.850761413574226,39.0662612915039
39,41.0963363647461,41.03639602661133,40.483650207519524,41.64773559570313,41.06055450439454,41.41479110717774,41.26612472534179,41.12385177612304,40.73494720458984,40.92052459716797,41.20245742797851,41.07863235473632,41.5797348022461,41.34427642822266,40.83345794677734,41.641643524169915,41.535491943359375,41.514854431152344,42.09792709350587,41.392822265625,41.20354843139649,42.47338867187501,41.683456420898445,41.14411926269532,41.327011108398445,41.350975036621094,41.20361328125,41.42616653442382,41.181373596191406,41.16474151611328,41.16940307617187,41.261795043945305,41.85361480712891,41.16249084472656,41.30200576782227,41.10009765625001,40.13021850585937,40.66333389282227,41.534526824951165,40.47061157226563,39.5439453125,41.00180053710937,40.57320404052734,41.041267395019524,40.783744812011726,40.91661834716796,41.24753952026367,41.197372436523445,41.026039123535156,40.39717864990235,40.96390914916993,41.6688003540039,40.58701705932618,41.08250808715821,41.420845031738274,40.59438705444336,40.975479125976555,41.264354705810554,41.33699417114258,41.00977706909179,41.32391357421874,41.24121856689454,41.53475189208984,41.32424163818359,41.18408203125,41.18766021728516,41.51953506469726,41.40636444091797,41.61507797241212,41.077373504638665,41.77492904663085,41.4531021118164,41.262855529785156,41.055435180664055,41.158447265625,41.39145278930663,41.59803009033204,40.62635040283204,40.9942970275879,41.15029907226563,41.34223175048829,41.45329666137696,41.41171264648437,41.259468078613274,41.63076400756836,42.57950210571288,41.67095947265624,41.58760070800781,41.650543212890625,41.87887573242187
40,41.10100936889649,41.04117584228516,40.48815536499023,41.65235137939454,41.0653953552246,41.4197120666504,41.27094268798828,41.12875366210937,40.74004745483399,40.92547607421876,41.2076072692871,41.08367919921875,41.58487319946289,41.34924316406249,40.83851242065429,41.64675140380859,41.54058837890624,41.52000427246094,42.101688385009766,41.39730072021485,41.2074089050293,42.47723007202148,41.68717575073243,41.14806747436524,41.33162689208985,41.35533142089843,41.2077865600586,41.43173599243163,41.18658447265624,41.16924285888672,41.174613952636726,41.26594543457031,41.85814666748046,41.1677017211914,41.30594635009765,41.105194091796875,40.13519668579101,40.66831207275391,41.53947067260743,40.475570678710945,39.548709869384766,41.006813049316406,40.57822418212891,41.04636764526368,40.78886413574218,40.92165374755859,41.25274658203125,41.20248031616212,41.03120422363282,40.402294158935554,40.96907424926757,41.67407608032227,40.59210586547851,41.087604522705085,41.42563247680663,40.59976577758789,40.98027420043946,41.269279479980476,41.34157943725585,41.01431655883788,41.32857894897462,41.24588775634765,41.53921127319336,41.32878112792968,41.18885040283203,41.191909790039055,41.5245132446289,41.4110336303711,41.620166778564446,41.08214950561524,41.78004455566407,41.458171844482415,41.268112182617195,41.06030273437499,41.16366577148438,41.39654922485351,41.60302352905274,40.63125991821288,40.99927520751954,41.15542221069335,41.34726333618163,41.4582748413086,41.41673660278321,41.26415634155273,41.63580322265624,42.58444976806641,41.67583465576172,41.59262847900391,41.65560913085938,41.88394165039063
41,41.240196228027344,41.183368682861335,40.622264862060554,41.78963470458984,41.20947265624999,41.56600570678712,41.41430282592773,41.274456024169915,40.891685485839844,41.07263183593751,41.360706329345696,41.23358535766601,41.73771667480468,41.49704360961913,40.98874664306641,41.79858398437501,41.69213485717774,41.6731185913086,42.21365737915038,41.53092193603515,41.32220077514648,42.59174346923828,41.79793930053712,41.26565170288087,41.46929168701171,41.48519134521485,41.33203125000001,41.59767913818359,41.34175872802735,41.3034324645996,41.329898834228516,41.389602661132805,41.99313354492188,41.323139190673835,41.42332458496093,41.257186889648445,40.283466339111335,40.816356658935554,41.68658065795898,40.62294769287109,39.69032669067382,41.15610122680664,40.727642059326165,41.19799804687501,40.941009521484375,41.07132339477538,41.40748977661133,41.354713439941406,41.184844970703125,40.55429077148438,41.1225357055664,41.83126449584961,40.743408203125,41.23925018310546,41.5681266784668,40.75944137573243,41.123199462890625,41.41624450683594,41.47829437255859,41.149539947509766,41.4673194885254,41.38467407226563,41.6718864440918,41.463729858398445,41.33083724975585,41.31829833984376,41.67271423339843,41.54990386962891,41.7713737487793,41.22413635253906,41.93198013305663,41.60900878906249,41.42424011230468,41.205081939697266,41.318958282470696,41.54798126220704,41.75164031982421,40.77732849121093,41.14767074584961,41.307750701904304,41.49677658081054,41.60636138916016,41.56604766845703,41.40372467041016,41.78576660156251,42.73169708251954,41.82098007202149,41.74203109741212,41.806228637695305,42.03447723388671
42,42.190803527832024,42.155494689941406,41.536808013916016,42.72683715820313,42.19260406494141,42.563419342041016,42.391460418701165,42.267204284667976,41.92730331420898,42.07785034179687,42.404792785644524,42.257698059082024,42.781414031982415,42.506946563720696,42.0149154663086,42.836441040039055,42.7270851135254,42.71733474731446,42.99069595336915,42.45817565917968,42.118827819824226,43.38644027709961,42.56659317016601,42.08162307739258,42.42462158203125,42.38634872436523,42.19425964355468,42.749256134033196,42.418624877929695,42.23466110229493,42.40748214721679,42.24770736694337,42.92988204956054,42.4017677307129,42.23786926269532,42.31196212768554,41.29996490478516,41.83215713500977,42.69513702392579,41.6332015991211,40.66091537475586,42.17934036254882,41.751636505126946,42.23707962036132,41.983604431152344,42.0970687866211,42.46795654296875,42.397819519042976,42.23785018920899,41.59646224975587,42.17456817626953,42.908218383789055,41.78060913085937,42.27867889404296,42.54633712768554,41.84489822387696,42.108470916748054,42.44562911987304,42.427825927734375,42.086044311523445,42.42026901245118,42.3393783569336,42.59314346313476,42.39263916015624,42.30947875976562,42.18056488037109,42.690422058105476,42.508132934570305,42.80231475830078,42.20073699951172,42.96118164062499,42.640548706054695,42.484779357910156,42.19470214843751,42.378246307373054,42.58284759521485,42.763069152832024,41.77865982055664,42.16749954223632,42.342391967773445,42.51179122924804,42.621967315673835,42.58011627197265,42.37041473388672,42.80838394165038,43.7334213256836,42.8082275390625,42.75401687622071,42.8302001953125,43.05559921264648
43,44.342693328857415,44.36291122436523,43.59898757934571,44.84402465820312,44.412223815917976,44.808757781982415,44.587760925292976,44.49649047851563,44.266105651855476,44.349472045898445,44.75079727172852,44.570785522460945,45.13565826416015,44.791156768798835,44.33279800415038,45.18399810791016,45.061798095703125,45.06354522705079,44.82506942749024,44.647178649902344,43.99945449829102,45.26249694824218,44.38118362426757,44.007926940917976,44.679908752441406,44.51374053955078,44.22976684570313,44.958744049072266,44.92190170288085,44.43304824829101,44.769248962402344,44.27347564697265,45.14130020141601,44.94813919067383,44.160804748535156,44.801994323730476,43.61850357055665,44.15420913696288,44.995433807373054,43.935684204101555,42.87189483642578,44.51044845581054,44.08312988281251,44.60226821899413,44.35643386840821,44.432220458984375,44.881343841552734,44.77103042602538,44.63512420654297,43.97137069702148,44.570865631103516,45.357833862304695,44.14314651489257,44.64574050903321,44.78299713134766,44.24224853515625,44.38901138305665,44.94027328491212,44.75302505493163,44.449905395507805,44.76359939575196,44.674880981445305,44.99000930786132,44.758857727050774,44.6716651916504,44.44822692871093,45.01361083984376,44.901596069335945,45.109600067138665,44.518470764160156,45.21102142333985,44.96746444702148,44.82940292358399,44.43804550170898,44.767768859863274,44.9129981994629,45.01209640502929,44.10506820678712,44.50796890258788,44.63066101074219,44.76242446899413,44.95494461059571,44.82450866699218,44.76996231079101,45.11169815063476,45.96631240844727,45.00907516479493,44.9757308959961,45.10398864746094,45.30878829956054
44,44.73572158813476,44.767204284667976,43.97460556030274,45.229835510253906,44.8167610168457,45.21684646606445,44.98619842529296,44.90069198608398,44.691539764404304,44.76309204101562,45.17557144165039,44.99147796630859,45.5633544921875,45.20733642578124,44.754581451416016,45.61138153076172,45.485847473144524,45.488269805908196,45.17074966430663,45.0596809387207,44.35385894775391,45.61603546142578,44.72313690185546,44.370929718017585,45.10491180419921,44.91464233398438,44.613349914550774,45.29708099365235,45.26833724975587,44.84732437133788,45.1116943359375,44.65522003173829,45.55804061889648,45.42799758911132,44.52317428588868,45.27123641967774,44.04345321655273,44.58052825927735,45.417007446289055,44.35734558105468,43.27662277221679,44.937080383300774,44.50961303710938,45.0347557067871,44.79021453857421,44.85921478271485,45.32248306274413,45.204715728759766,45.07343673706054,44.405925750732415,45.00917434692383,45.80538177490234,44.575302124023445,45.07863998413086,45.19033432006836,44.66653442382813,44.80731582641602,45.400653839111335,45.204765319824226,44.93531799316407,45.23871612548829,45.13920593261718,45.49578094482421,45.262924194335945,45.12952041625977,44.98577117919922,45.434673309326165,45.390937805175774,45.523124694824226,44.96147155761719,45.60639953613282,45.3857078552246,45.245979309082024,44.84718322753906,45.20178985595704,45.33336257934571,45.41362380981446,44.53984069824218,44.935920715332024,45.03811645507812,45.16535949707032,45.38435745239257,45.22476577758788,45.25164413452148,45.52956390380859,46.36737442016602,45.40448379516602,45.36923217773437,45.51055908203125,45.70972824096679
45,45.21371841430664,45.25937652587891,44.43105697631836,45.69860839843749,45.30842208862304,45.71228408813476,45.46955108642578,45.39091110229492,45.20790100097656,45.2653579711914,45.69028091430665,45.5020408630371,46.08219909667968,45.71284484863282,45.26664352416993,46.13020706176757,46.00019073486329,46.002864837646484,45.595340728759766,45.56635665893554,44.78915405273438,46.050277709960945,45.14314270019532,44.81679916381836,45.6269302368164,45.40705871582032,45.084491729736335,45.71265029907226,45.693862915039055,45.3561668395996,45.53231048583984,45.12411117553711,46.06989669799804,46.01739120483399,44.96826553344726,45.84759140014648,44.560508728027344,45.09954833984374,45.929924011230476,44.87020874023437,43.76880264282227,45.455829620361335,45.02810287475585,45.56044387817382,45.3174171447754,45.37820434570313,45.858566284179695,45.73170089721679,45.60614395141601,44.93420791625977,45.54194641113282,46.34916687011718,45.10059356689453,45.604820251464844,45.68260955810546,45.17528152465821,45.31312561035157,45.94885253906249,45.75858688354493,45.54027938842773,45.82800674438476,45.708656311035156,46.12472152709962,45.89543151855468,45.688179016113274,45.693801879882805,45.9418716430664,45.997962951660156,46.020801544189446,45.50402832031251,46.0798110961914,45.888534545898445,45.746513366699226,45.343685150146484,45.72723770141601,45.84094238281251,45.89691162109375,45.06954956054687,45.45381164550782,45.52854537963867,45.651588439941406,45.90559768676757,45.70691299438477,45.84854888916015,46.03548049926758,46.851654052734375,45.88196182250976,45.84222030639649,46.000663757324226,46.19238281249999
